snapshot_utc,snapshot_park_datetime,snapshot_park_date,snapshot_timezone,park_id,park_name,land,ride_id,ride_name,is_open,wait_time_minutes,source_last_updated_utc,source_last_updated_park_datetime,source_url,normalized_ride_name,base_ride_name,is_single_rider,is_likely_entertainment,source_age_minutes,observed_wait_time_minutes,quality_flags,training_eligibility
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pacific Wharf,869,The Bakery Tour,FALSE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,the bakery tour,The Bakery Tour,FALSE,FALSE,5.2,,closed,status_model_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Paradise Gardens Park,298,Golden Zephyr,FALSE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,golden zephyr,Golden Zephyr,FALSE,FALSE,5.2,,closed|temporary_downtime,status_model_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Paradise Gardens Park,319,Goofy's Sky School,TRUE,15,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,goofy's sky school,Goofy's Sky School,FALSE,FALSE,5.2,15,,standby_wait_model
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Paradise Gardens Park,301,Silly Symphony Swings,FALSE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,silly symphony swings,Silly Symphony Swings,FALSE,FALSE,5.2,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Paradise Gardens Park,316,The Little Mermaid - Ariel's Undersea Adventure,TRUE,5,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,the little mermaid - ariel's undersea adventure,The Little Mermaid - Ariel's Undersea Adventure,FALSE,FALSE,5.2,5,,standby_wait_model
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Paradise Gardens Park,14742,World of Color Happiness!,TRUE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,world of color happiness,World of Color Happiness!,FALSE,TRUE,5.2,0,open_zero|likely_entertainment,schedule_constraint_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,866,Games of Pixar Pier,TRUE,5,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,games of pixar pier,Games of Pixar Pier,FALSE,FALSE,5.2,5,,standby_wait_model
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,322,Incredicoaster,TRUE,35,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,incredicoaster,Incredicoaster,FALSE,FALSE,5.2,35,temporary_downtime,standby_wait_model
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,10906,Incredicoaster Single Rider,TRUE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,incredicoaster,Incredicoaster,TRUE,FALSE,5.2,0,open_zero|single_rider|temporary_downtime|single_rider_all_zero,single_rider_availability_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,6643,Inside Out Emotional Whirlwind,TRUE,10,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,inside out emotional whirlwind,Inside Out Emotional Whirlwind,FALSE,FALSE,5.2,10,,standby_wait_model
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,310,Jessie's Critter Carousel,FALSE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,jessie's critter carousel,Jessie's Critter Carousel,FALSE,FALSE,5.2,,closed|temporary_downtime,status_model_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,300,Jumpin' Jellyfish,TRUE,15,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,jumpin' jellyfish,Jumpin' Jellyfish,FALSE,FALSE,5.2,15,,standby_wait_model
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,311,Pixar Pal-A-Round - Swinging,FALSE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,pixar pal-a-round - swinging,Pixar Pal-A-Round - Swinging,FALSE,FALSE,5.2,,closed,status_model_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,5557,Pixar Pal-A-Round – Non-Swinging,FALSE,0,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,pixar pal-a-round - non-swinging,Pixar Pal-A-Round – Non-Swinging,FALSE,FALSE,5.2,,closed,status_model_only
2026-07-08T04:00:44.970Z,2026-07-07 21:00:44,2026-07-07,America/Los_Angeles,dca,Disney California Adventure,Pixar Pier,313,Toy Story Midway Mania!,TRUE,35,2026-07-08T03:55:33.000Z,2026-07-07 20:55:33,https://queue-times.com/parks/17/queue_times.json,toy story midway mania,Toy Story Midway Mania!,FALSE,FALSE,5.2,35,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Adventureland,12428,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,adventureland treehouse inspired by walt disney's swiss family robinson,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,FALSE,FALSE,4.8,,closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Adventureland,326,Indiana Jones™ Adventure,TRUE,20,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,indiana jones adventure,Indiana Jones™ Adventure,FALSE,FALSE,4.8,20,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Adventureland,296,Jungle Cruise,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,jungle cruise,Jungle Cruise,FALSE,FALSE,4.8,5,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Adventureland,288,Walt Disney's Enchanted Tiki Room,TRUE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,walt disney's enchanted tiki room,Walt Disney's Enchanted Tiki Room,FALSE,FALSE,4.8,0,open_zero,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Bayou Country,304,Davy Crockett's Explorer Canoes,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,davy crockett's explorer canoes,Davy Crockett's Explorer Canoes,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Bayou Country,306,The Many Adventures of Winnie the Pooh,TRUE,10,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,the many adventures of winnie the pooh,The Many Adventures of Winnie the Pooh,FALSE,FALSE,4.8,10,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Bayou Country,14168,Tiana's Bayou Adventure,TRUE,20,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,tiana's bayou adventure,Tiana's Bayou Adventure,FALSE,FALSE,4.8,20,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Bayou Country,14326,Tiana's Bayou Adventure Single Rider,TRUE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,tiana's bayou adventure,Tiana's Bayou Adventure,TRUE,FALSE,4.8,0,open_zero|single_rider|single_rider_all_zero,single_rider_availability_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,307,"""it's a small world""",TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,it's a small world,"""it's a small world""",FALSE,FALSE,4.8,5,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,285,Alice in Wonderland,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,alice in wonderland,Alice in Wonderland,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,16254,Bluey’s Best Day Ever! at Fantasyland Theatre,TRUE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,bluey's best day ever at fantasyland theatre,Bluey’s Best Day Ever! at Fantasyland Theatre,FALSE,FALSE,4.8,0,open_zero,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,303,Casey Jr. Circus Train,TRUE,10,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,casey jr circus train,Casey Jr. Circus Train,FALSE,FALSE,4.8,10,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,275,Dumbo the Flying Elephant,TRUE,10,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,dumbo the flying elephant,Dumbo the Flying Elephant,FALSE,FALSE,4.8,10,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,277,King Arthur Carrousel,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,king arthur carrousel,King Arthur Carrousel,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,278,Mad Tea Party,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,mad tea party,Mad Tea Party,FALSE,FALSE,4.8,5,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,279,Matterhorn Bobsleds,TRUE,15,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,matterhorn bobsleds,Matterhorn Bobsleds,FALSE,FALSE,4.8,15,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,6711,Meet Disney Princesses at Royal Hall,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,meet disney princesses at royal hall,Meet Disney Princesses at Royal Hall,FALSE,FALSE,4.8,,closed|possible_full_day_closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,280,Mr. Toad's Wild Ride,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,mr toad's wild ride,Mr. Toad's Wild Ride,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,281,Peter Pan's Flight,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,peter pan's flight,Peter Pan's Flight,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,282,Pinocchio's Daring Journey,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,pinocchio's daring journey,Pinocchio's Daring Journey,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,687,Sleeping Beauty Castle Walkthrough,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,sleeping beauty castle walkthrough,Sleeping Beauty Castle Walkthrough,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,283,Snow White's Enchanted Wish,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,snow white's enchanted wish,Snow White's Enchanted Wish,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Fantasyland,305,Storybook Land Canal Boats,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,storybook land canal boats,Storybook Land Canal Boats,FALSE,FALSE,4.8,5,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Frontierland,323,Big Thunder Mountain Railroad,TRUE,10,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,big thunder mountain railroad,Big Thunder Mountain Railroad,FALSE,FALSE,4.8,10,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Frontierland,679,Frontierland Shootin' Exposition,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,frontierland shootin' exposition,Frontierland Shootin' Exposition,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Frontierland,456,Mark Twain Riverboat,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,mark twain riverboat,Mark Twain Riverboat,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Frontierland,331,Pirate's Lair on Tom Sawyer Island,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,pirate's lair on tom sawyer island,Pirate's Lair on Tom Sawyer Island,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Frontierland,328,Sailing Ship Columbia,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,sailing ship columbia,Sailing Ship Columbia,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,674,Disneyland Railroad,TRUE,10,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,disneyland railroad,Disneyland Railroad,FALSE,FALSE,4.8,10,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,690,Great Moments with Mr. Lincoln,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,great moments with mr lincoln,Great Moments with Mr. Lincoln,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,686,Main Street Cinema,TRUE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,main street cinema,Main Street Cinema,FALSE,FALSE,4.8,0,open_zero,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,691,Main Street Vehicles,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,main street vehicles,Main Street Vehicles,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,14915,Opera House - Walt Disney - A Magical Life,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,opera house - walt disney - a magical life,Opera House - Walt Disney - A Magical Life,FALSE,FALSE,4.8,,closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,695,The Disney Gallery,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,the disney gallery,The Disney Gallery,FALSE,FALSE,4.8,,closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Main Street U.S.A,14923,Walt Disney - A Magical Life,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,walt disney - a magical life,Walt Disney - A Magical Life,FALSE,FALSE,4.8,,closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,324,Chip 'n' Dale's GADGETcoaster,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,chip 'n' dale's gadgetcoaster,Chip 'n' Dale's GADGETcoaster,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,13814,Donald's Duck Pond,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,donald's duck pond,Donald's Duck Pond,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,11980,Goofy's How-to-Play Yard,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,goofy's how-to-play yard,Goofy's How-to-Play Yard,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,11526,Mickey & Minnie's Runaway Railway,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,mickey and minnie's runaway railway,Mickey & Minnie's Runaway Railway,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,709,Mickey's House and Meet Mickey Mouse,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,mickey's house and meet mickey mouse,Mickey's House and Meet Mickey Mouse,FALSE,FALSE,4.8,,closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,327,Mickey's House and Meet Mickey Mouse,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,mickey's house and meet mickey mouse,Mickey's House and Meet Mickey Mouse,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,684,Minnie's House,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,minnie's house,Minnie's House,FALSE,FALSE,4.8,,closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Mickey's Toontown,332,Roger Rabbit's Car Toon Spin,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,roger rabbit's car toon spin,Roger Rabbit's Car Toon Spin,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,New Orleans Square,13958,Haunted Mansion,TRUE,13,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,haunted mansion,Haunted Mansion,FALSE,FALSE,4.8,13,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,New Orleans Square,289,Pirates of the Caribbean,TRUE,20,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,pirates of the caribbean,Pirates of the Caribbean,FALSE,FALSE,4.8,20,temporary_downtime,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Star Wars: Galaxy's Edge,6339,Millennium Falcon: Smugglers Run,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,millennium falcon smugglers run,Millennium Falcon: Smugglers Run,FALSE,FALSE,4.8,5,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Star Wars: Galaxy's Edge,10903,Millennium Falcon: Smugglers Run Single Rider,TRUE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,millennium falcon smugglers run,Millennium Falcon: Smugglers Run,TRUE,FALSE,4.8,0,open_zero|single_rider|single_rider_all_zero,single_rider_availability_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Star Wars: Galaxy's Edge,6340,Star Wars: Rise of the Resistance,TRUE,20,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,star wars rise of the resistance,Star Wars: Rise of the Resistance,FALSE,FALSE,4.8,20,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,287,Astro Orbitor,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,astro orbitor,Astro Orbitor,FALSE,FALSE,4.8,5,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,317,Autopia,TRUE,20,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,autopia,Autopia,FALSE,FALSE,4.8,20,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,273,Buzz Lightyear Astro Blasters,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,buzz lightyear astro blasters,Buzz Lightyear Astro Blasters,FALSE,FALSE,4.8,5,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,274,Disneyland Monorail,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,disneyland monorail,Disneyland Monorail,FALSE,FALSE,4.8,,closed|temporary_downtime,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,276,Finding Nemo Submarine Voyage,TRUE,5,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,finding nemo submarine voyage,Finding Nemo Submarine Voyage,FALSE,FALSE,4.8,5,,standby_wait_model
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,16627,Pixar Short Film Spotlight,FALSE,0,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,pixar short film spotlight,Pixar Short Film Spotlight,FALSE,FALSE,4.8,,closed|possible_full_day_closed,status_model_only
2026-07-08T04:15:17.284Z,2026-07-07 21:15:17,2026-07-07,America/Los_Angeles,disneyland,Disneyland,Tomorrowland,284,Space Mountain,TRUE,40,2026-07-08T04:10:29.000Z,2026-07-07 21:10:29,https://queue-times.com/parks/16/queue_times.json,space mountain,Space Mountain,FALSE,FALSE,4.8,40,,standby_wait_model
